⚠️ File truncated for preview (showing first 0.5MB of 3.4MB)
────────────────────────────────────────────────────────────

timestamp,facility,energy_consumption_kwh,energy_cost_usd,energy_rate_per_kwh,rate_period,water_produced_gallons,energy_efficiency_gal_per_kwh
2024-01-17 00:00:00,Laboratory,3.99,0.32,0.08,Off-Peak,,
2024-01-17 00:00:00,Operations-Center,5.02,0.4,0.08,Off-Peak,,
2024-01-17 01:00:00,Main-Treatment-Plant,707.9,56.63,0.08,Off-Peak,353.9,0.5
2024-01-17 01:00:00,North-Pumping-Station,307.32,24.59,0.08,Off-Peak,368.8,1.2
2024-01-17 01:00:00,South-Pumping-Station,280.36,22.43,0.08,Off-Peak,336.4,1.2
2024-01-17 01:00:00,Desalination-Plant,656.35,52.51,0.08,Off-Peak,328.2,0.5
2024-01-17 01:00:00,Booster-Station-1,268.69,21.5,0.08,Off-Peak,322.4,1.2
2024-01-17 01:00:00,Booster-Station-2,291.43,23.31,0.08,Off-Peak,349.7,1.2
2024-01-17 01:00:00,Admin-Building,4.16,0.33,0.08,Off-Peak,,
2024-01-17 01:00:00,Laboratory,3.95,0.32,0.08,Off-Peak,,
2024-01-17 01:00:00,Operations-Center,3.99,0.32,0.08,Off-Peak,,
2024-01-17 02:00:00,Main-Treatment-Plant,662.91,53.03,0.08,Off-Peak,331.5,0.5
2024-01-17 02:00:00,North-Pumping-Station,296.36,23.71,0.08,Off-Peak,355.6,1.2
2024-01-17 02:00:00,South-Pumping-Station,268.99,21.52,0.08,Off-Peak,322.8,1.2
2024-01-17 02:00:00,Desalination-Plant,800.23,64.02,0.08,Off-Peak,400.1,0.5
2024-01-17 02:00:00,Booster-Station-1,297.79,23.82,0.08,Off-Peak,357.3,1.2
2024-01-17 02:00:00,Booster-Station-2,283.86,22.71,0.08,Off-Peak,340.6,1.2
2024-01-17 02:00:00,Admin-Building,5.12,0.41,0.08,Off-Peak,,
2024-01-17 02:00:00,Laboratory,4.85,0.39,0.08,Off-Peak,,
2024-01-17 02:00:00,Operations-Center,5.02,0.4,0.08,Off-Peak,,
2024-01-17 03:00:00,Main-Treatment-Plant,755.38,60.43,0.08,Off-Peak,377.7,0.5
2024-01-17 03:00:00,North-Pumping-Station,360.03,28.8,0.08,Off-Peak,432.0,1.2
2024-01-17 03:00:00,South-Pumping-Station,316.72,25.34,0.08,Off-Peak,380.1,1.2
2024-01-17 03:00:00,Desalination-Plant,751.81,60.14,0.08,Off-Peak,375.9,0.5
2024-01-17 03:00:00,Booster-Station-1,258.92,20.71,0.08,Off-Peak,310.7,1.2
2024-01-17 03:00:00,Booster-Station-2,260.91,20.87,0.08,Off-Peak,313.1,1.2
2024-01-17 03:00:00,Admin-Building,4.74,0.38,0.08,Off-Peak,,
2024-01-17 03:00:00,Laboratory,4.75,0.38,0.08,Off-Peak,,
2024-01-17 03:00:00,Operations-Center,3.5,0.28,0.08,Off-Peak,,
2024-01-17 04:00:00,Main-Treatment-Plant,770.5,61.64,0.08,Off-Peak,385.3,0.5
2024-01-17 04:00:00,North-Pumping-Station,375.23,30.02,0.08,Off-Peak,450.3,1.2
2024-01-17 04:00:00,South-Pumping-Station,309.53,24.76,0.08,Off-Peak,371.4,1.2
2024-01-17 04:00:00,Desalination-Plant,776.22,62.1,0.08,Off-Peak,388.1,0.5
2024-01-17 04:00:00,Booster-Station-1,285.93,22.87,0.08,Off-Peak,343.1,1.2
2024-01-17 04:00:00,Booster-Station-2,248.4,19.87,0.08,Off-Peak,298.1,1.2
2024-01-17 04:00:00,Admin-Building,4.0,0.32,0.08,Off-Peak,,
2024-01-17 04:00:00,Laboratory,2.85,0.23,0.08,Off-Peak,,
2024-01-17 04:00:00,Operations-Center,3.48,0.28,0.08,Off-Peak,,
2024-01-17 05:00:00,Main-Treatment-Plant,630.2,50.42,0.08,Off-Peak,315.1,0.5
2024-01-17 05:00:00,North-Pumping-Station,319.58,25.57,0.08,Off-Peak,383.5,1.2
2024-01-17 05:00:00,South-Pumping-Station,277.03,22.16,0.08,Off-Peak,332.4,1.2
2024-01-17 05:00:00,Desalination-Plant,728.46,58.28,0.08,Off-Peak,364.2,0.5
2024-01-17 05:00:00,Booster-Station-1,299.64,23.97,0.08,Off-Peak,359.6,1.2
2024-01-17 05:00:00,Booster-Station-2,277.09,22.17,0.08,Off-Peak,332.5,1.2
2024-01-17 05:00:00,Admin-Building,3.82,0.31,0.08,Off-Peak,,
2024-01-17 05:00:00,Laboratory,2.96,0.24,0.08,Off-Peak,,
2024-01-17 05:00:00,Operations-Center,4.65,0.37,0.08,Off-Peak,,
2024-01-17 06:00:00,Main-Treatment-Plant,1783.21,213.99,0.12,Mid,891.6,0.5
2024-01-17 06:00:00,North-Pumping-Station,869.15,104.3,0.12,Mid,1043.0,1.2
2024-01-17 06:00:00,South-Pumping-Station,586.4,70.37,0.12,Mid,703.7,1.2
2024-01-17 06:00:00,Desalination-Plant,1672.29,200.67,0.12,Mid,836.1,0.5
2024-01-17 06:00:00,Booster-Station-1,645.99,77.52,0.12,Mid,775.2,1.2
2024-01-17 06:00:00,Booster-Station-2,732.49,87.9,0.12,Mid,879.0,1.2
2024-01-17 06:00:00,Admin-Building,10.01,1.2,0.12,Mid,,
2024-01-17 06:00:00,Laboratory,8.96,1.07,0.12,Mid,,
2024-01-17 06:00:00,Operations-Center,10.22,1.23,0.12,Mid,,
2024-01-17 07:00:00,Main-Treatment-Plant,1968.62,236.23,0.12,Mid,984.3,0.5
2024-01-17 07:00:00,North-Pumping-Station,820.75,98.49,0.12,Mid,984.9,1.2
2024-01-17 07:00:00,South-Pumping-Station,693.36,83.2,0.12,Mid,832.0,1.2
2024-01-17 07:00:00,Desalination-Plant,1733.26,207.99,0.12,Mid,866.6,0.5
2024-01-17 07:00:00,Booster-Station-1,553.0,66.36,0.12,Mid,663.6,1.2
2024-01-17 07:00:00,Booster-Station-2,595.9,71.51,0.12,Mid,715.1,1.2
2024-01-17 07:00:00,Admin-Building,16.9,2.03,0.12,Mid,,
2024-01-17 07:00:00,Laboratory,10.97,1.32,0.12,Mid,,
2024-01-17 07:00:00,Operations-Center,15.0,1.8,0.12,Mid,,
2024-01-17 08:00:00,Main-Treatment-Plant,1705.54,204.67,0.12,Mid,852.8,0.5
2024-01-17 08:00:00,North-Pumping-Station,746.31,89.56,0.12,Mid,895.6,1.2
2024-01-17 08:00:00,South-Pumping-Station,656.5,78.78,0.12,Mid,787.8,1.2
2024-01-17 08:00:00,Desalination-Plant,1637.15,196.46,0.12,Mid,818.6,0.5
2024-01-17 08:00:00,Booster-Station-1,646.17,77.54,0.12,Mid,775.4,1.2
2024-01-17 08:00:00,Booster-Station-2,654.97,78.6,0.12,Mid,786.0,1.2
2024-01-17 08:00:00,Admin-Building,107.38,12.89,0.12,Mid,,
2024-01-17 08:00:00,Laboratory,102.68,12.32,0.12,Mid,,
2024-01-17 08:00:00,Operations-Center,122.53,14.7,0.12,Mid,,
2024-01-17 09:00:00,Main-Treatment-Plant,1780.14,213.62,0.12,Mid,890.1,0.5
2024-01-17 09:00:00,North-Pumping-Station,822.34,98.68,0.12,Mid,986.8,1.2
2024-01-17 09:00:00,South-Pumping-Station,609.93,73.19,0.12,Mid,731.9,1.2
2024-01-17 09:00:00,Desalination-Plant,1834.48,220.14,0.12,Mid,917.2,0.5
2024-01-17 09:00:00,Booster-Station-1,597.96,71.76,0.12,Mid,717.6,1.2
2024-01-17 09:00:00,Booster-Station-2,664.25,79.71,0.12,Mid,797.1,1.2
2024-01-17 09:00:00,Admin-Building,115.99,13.92,0.12,Mid,,
2024-01-17 09:00:00,Laboratory,136.9,16.43,0.12,Mid,,
2024-01-17 09:00:00,Operations-Center,118.4,14.21,0.12,Mid,,
2024-01-17 10:00:00,Main-Treatment-Plant,1267.19,152.06,0.12,Mid,633.6,0.5
2024-01-17 10:00:00,North-Pumping-Station,546.48,65.58,0.12,Mid,655.8,1.2
2024-01-17 10:00:00,South-Pumping-Station,437.63,52.52,0.12,Mid,525.2,1.2
2024-01-17 10:00:00,Desalination-Plant,1157.67,138.92,0.12,Mid,578.8,0.5
2024-01-17 10:00:00,Booster-Station-1,486.53,58.38,0.12,Mid,583.8,1.2
2024-01-17 10:00:00,Booster-Station-2,403.43,48.41,0.12,Mid,484.1,1.2
2024-01-17 10:00:00,Admin-Building,91.18,10.94,0.12,Mid,,
2024-01-17 10:00:00,Laboratory,73.2,8.78,0.12,Mid,,
2024-01-17 10:00:00,Operations-Center,60.49,7.26,0.12,Mid,,
2024-01-17 11:00:00,Main-Treatment-Plant,1193.82,143.26,0.12,Mid,596.9,0.5
2024-01-17 11:00:00,North-Pumping-Station,539.76,64.77,0.12,Mid,647.7,1.2
2024-01-17 11:00:00,South-Pumping-Station,360.5,43.26,0.12,Mid,432.6,1.2
2024-01-17 11:00:00,Desalination-Plant,1185.94,142.31,0.12,Mid,593.0,0.5
2024-01-17 11:00:00,Booster-Station-1,452.25,54.27,0.12,Mid,542.7,1.2
2024-01-17 11:00:00,Booster-Station-2,475.98,57.12,0.12,Mid,571.2,1.2
2024-01-17 11:00:00,Admin-Building,63.82,7.66,0.12,Mid,,
2024-01-17 11:00:00,Laboratory,63.92,7.67,0.12,Mid,,
2024-01-17 11:00:00,Operations-Center,67.27,8.07,0.12,Mid,,
2024-01-17 12:00:00,Main-Treatment-Plant,1140.56,136.87,0.12,Mid,570.3,0.5
2024-01-17 12:00:00,North-Pumping-Station,560.56,67.27,0.12,Mid,672.7,1.2
2024-01-17 12:00:00,South-Pumping-Station,433.7,52.04,0.12,Mid,520.4,1.2
2024-01-17 12:00:00,Desalination-Plant,1142.95,137.15,0.12,Mid,571.5,0.5
2024-01-17 12:00:00,Booster-Station-1,483.46,58.01,0.12,Mid,580.1,1.2
2024-01-17 12:00:00,Booster-Station-2,461.59,55.39,0.12,Mid,553.9,1.2
2024-01-17 12:00:00,Admin-Building,58.75,7.05,0.12,Mid,,
2024-01-17 12:00:00,Laboratory,48.78,5.85,0.12,Mid,,
2024-01-17 12:00:00,Operations-Center,71.04,8.52,0.12,Mid,,
2024-01-17 13:00:00,Main-Treatment-Plant,1238.31,148.6,0.12,Mid,619.2,0.5
2024-01-17 13:00:00,North-Pumping-Station,649.82,77.98,0.12,Mid,779.8,1.2
2024-01-17 13:00:00,South-Pumping-Station,448.09,53.77,0.12,Mid,537.7,1.2
2024-01-17 13:00:00,Desalination-Plant,1156.48,138.78,0.12,Mid,578.2,0.5
2024-01-17 13:00:00,Booster-Station-1,439.53,52.74,0.12,Mid,527.4,1.2
2024-01-17 13:00:00,Booster-Station-2,473.17,56.78,0.12,Mid,567.8,1.2
2024-01-17 13:00:00,Admin-Building,68.84,8.26,0.12,Mid,,
2024-01-17 13:00:00,Laboratory,84.57,10.15,0.12,Mid,,
2024-01-17 13:00:00,Operations-Center,71.36,8.56,0.12,Mid,,
2024-01-17 14:00:00,Main-Treatment-Plant,1120.43,201.68,0.18,Peak,560.2,0.5
2024-01-17 14:00:00,North-Pumping-Station,593.15,106.77,0.18,Peak,711.8,1.2
2024-01-17 14:00:00,South-Pumping-Station,444.85,80.07,0.18,Peak,533.8,1.2
2024-01-17 14:00:00,Desalination-Plant,1320.85,237.75,0.18,Peak,660.4,0.5
2024-01-17 14:00:00,Booster-Station-1,387.19,69.69,0.18,Peak,464.6,1.2
2024-01-17 14:00:00,Booster-Station-2,395.32,71.16,0.18,Peak,474.4,1.2
2024-01-17 14:00:00,Admin-Building,105.12,18.92,0.18,Peak,,
2024-01-17 14:00:00,Laboratory,106.34,19.14,0.18,Peak,,
2024-01-17 14:00:00,Operations-Center,60.76,10.94,0.18,Peak,,
2024-01-17 15:00:00,Main-Treatment-Plant,1182.63,212.87,0.18,Peak,591.3,0.5
2024-01-17 15:00:00,North-Pumping-Station,614.55,110.62,0.18,Peak,737.5,1.2
2024-01-17 15:00:00,South-Pumping-Station,387.74,69.79,0.18,Peak,465.3,1.2
2024-01-17 15:00:00,Desalination-Plant,1032.07,185.77,0.18,Peak,516.0,0.5
2024-01-17 15:00:00,Booster-Station-1,411.52,74.07,0.18,Peak,493.8,1.2
2024-01-17 15:00:00,Booster-Station-2,490.03,88.21,0.18,Peak,588.0,1.2
2024-01-17 15:00:00,Admin-Building,63.02,11.34,0.18,Peak,,
2024-01-17 15:00:00,Laboratory,77.39,13.93,0.18,Peak,,
2024-01-17 15:00:00,Operations-Center,69.28,12.47,0.18,Peak,,
2024-01-17 16:00:00,Main-Treatment-Plant,1175.58,211.6,0.18,Peak,587.8,0.5
2024-01-17 16:00:00,North-Pumping-Station,508.67,91.56,0.18,Peak,610.4,1.2
2024-01-17 16:00:00,South-Pumping-Station,439.19,79.05,0.18,Peak,527.0,1.2
2024-01-17 16:00:00,Desalination-Plant,1043.85,187.89,0.18,Peak,521.9,0.5
2024-01-17 16:00:00,Booster-Station-1,490.67,88.32,0.18,Peak,588.8,1.2
2024-01-17 16:00:00,Booster-Station-2,426.69,76.8,0.18,Peak,512.0,1.2
2024-01-17 16:00:00,Admin-Building,91.15,16.41,0.18,Peak,,
2024-01-17 16:00:00,Laboratory,55.57,10.0,0.18,Peak,,
2024-01-17 16:00:00,Operations-Center,94.92,17.09,0.18,Peak,,
2024-01-17 17:00:00,Main-Treatment-Plant,1186.31,213.54,0.18,Peak,593.2,0.5
2024-01-17 17:00:00,North-Pumping-Station,503.31,90.6,0.18,Peak,604.0,1.2
2024-01-17 17:00:00,South-Pumping-Station,533.62,96.05,0.18,Peak,640.3,1.2
2024-01-17 17:00:00,Desalination-Plant,1269.58,228.52,0.18,Peak,634.8,0.5
2024-01-17 17:00:00,Booster-Station-1,401.9,72.34,0.18,Peak,482.3,1.2
2024-01-17 17:00:00,Booster-Station-2,462.72,83.29,0.18,Peak,555.3,1.2
2024-01-17 17:00:00,Admin-Building,58.94,10.61,0.18,Peak,,
2024-01-17 17:00:00,Laboratory,68.49,12.33,0.18,Peak,,
2024-01-17 17:00:00,Operations-Center,60.96,10.97,0.18,Peak,,
2024-01-17 18:00:00,Main-Treatment-Plant,1794.05,322.93,0.18,Peak,897.0,0.5
2024-01-17 18:00:00,North-Pumping-Station,651.86,117.33,0.18,Peak,782.2,1.2
2024-01-17 18:00:00,South-Pumping-Station,624.69,112.44,0.18,Peak,749.6,1.2
2024-01-17 18:00:00,Desalination-Plant,1642.74,295.69,0.18,Peak,821.4,0.5
2024-01-17 18:00:00,Booster-Station-1,656.08,118.09,0.18,Peak,787.3,1.2
2024-01-17 18:00:00,Booster-Station-2,654.43,117.8,0.18,Peak,785.3,1.2
2024-01-17 18:00:00,Admin-Building,4.47,0.8,0.18,Peak,,
2024-01-17 18:00:00,Laboratory,18.05,3.25,0.18,Peak,,
2024-01-17 18:00:00,Operations-Center,9.63,1.73,0.18,Peak,,
2024-01-17 19:00:00,Main-Treatment-Plant,1573.86,283.29,0.18,Peak,786.9,0.5
2024-01-17 19:00:00,North-Pumping-Station,736.57,132.58,0.18,Peak,883.9,1.2
2024-01-17 19:00:00,South-Pumping-Station,566.17,101.91,0.18,Peak,679.4,1.2
2024-01-17 19:00:00,Desalination-Plant,1540.9,277.36,0.18,Peak,770.4,0.5
2024-01-17 19:00:00,Booster-Station-1,570.87,102.76,0.18,Peak,685.0,1.2
2024-01-17 19:00:00,Booster-Station-2,675.25,121.55,0.18,Peak,810.3,1.2
2024-01-17 19:00:00,Admin-Building,11.07,1.99,0.18,Peak,,
2024-01-17 19:00:00,Laboratory,10.71,1.93,0.18,Peak,,
2024-01-17 19:00:00,Operations-Center,8.91,1.6,0.18,Peak,,
2024-01-17 20:00:00,Main-Treatment-Plant,1719.45,309.5,0.18,Peak,859.7,0.5
2024-01-17 20:00:00,North-Pumping-Station,777.93,140.03,0.18,Peak,933.5,1.2
2024-01-17 20:00:00,South-Pumping-Station,612.12,110.18,0.18,Peak,734.5,1.2
2024-01-17 20:00:00,Desalination-Plant,1579.11,284.24,0.18,Peak,789.6,0.5
2024-01-17 20:00:00,Booster-Station-1,722.21,130.0,0.18,Peak,866.7,1.2
2024-01-17 20:00:00,Booster-Station-2,627.49,112.95,0.18,Peak,753.0,1.2
2024-01-17 20:00:00,Admin-Building,9.41,1.69,0.18,Peak,,
2024-01-17 20:00:00,Laboratory,9.96,1.79,0.18,Peak,,
2024-01-17 20:00:00,Operations-Center,12.07,2.17,0.18,Peak,,
2024-01-17 21:00:00,Main-Treatment-Plant,1546.5,185.58,0.12,Mid,773.2,0.5
2024-01-17 21:00:00,North-Pumping-Station,751.13,90.14,0.12,Mid,901.4,1.2
2024-01-17 21:00:00,South-Pumping-Station,564.56,67.75,0.12,Mid,677.5,1.2
2024-01-17 21:00:00,Desalination-Plant,1605.43,192.65,0.12,Mid,802.7,0.5
2024-01-17 21:00:00,Booster-Station-1,538.2,64.58,0.12,Mid,645.8,1.2
2024-01-17 21:00:00,Booster-Station-2,613.28,73.59,0.12,Mid,735.9,1.2
2024-01-17 21:00:00,Admin-Building,10.03,1.2,0.12,Mid,,
2024-01-17 21:00:00,Laboratory,5.86,0.7,0.12,Mid,,
2024-01-17 21:00:00,Operations-Center,12.12,1.45,0.12,Mid,,
2024-01-17 22:00:00,Main-Treatment-Plant,1043.95,125.27,0.12,Mid,522.0,0.5
2024-01-17 22:00:00,North-Pumping-Station,597.64,71.72,0.12,Mid,717.2,1.2
2024-01-17 22:00:00,South-Pumping-Station,492.73,59.13,0.12,Mid,591.3,1.2
2024-01-17 22:00:00,Desalination-Plant,1292.22,155.07,0.12,Mid,646.1,0.5
2024-01-17 22:00:00,Booster-Station-1,444.36,53.32,0.12,Mid,533.2,1.2
2024-01-17 22:00:00,Booster-Station-2,492.69,59.12,0.12,Mid,591.2,1.2
2024-01-17 22:00:00,Admin-Building,8.07,0.97,0.12,Mid,,
2024-01-17 22:00:00,Laboratory,6.18,0.74,0.12,Mid,,
2024-01-17 22:00:00,Operations-Center,7.74,0.93,0.12,Mid,,
2024-01-17 23:00:00,Main-Treatment-Plant,1219.58,146.35,0.12,Mid,609.8,0.5
2024-01-17 23:00:00,North-Pumping-Station,539.9,64.79,0.12,Mid,647.9,1.2
2024-01-17 23:00:00,South-Pumping-Station,490.0,58.8,0.12,Mid,588.0,1.2
2024-01-17 23:00:00,Desalination-Plant,1146.81,137.62,0.12,Mid,573.4,0.5
2024-01-17 23:00:00,Booster-Station-1,463.73,55.65,0.12,Mid,556.5,1.2
2024-01-17 23:00:00,Booster-Station-2,467.5,56.1,0.12,Mid,561.0,1.2
2024-01-17 23:00:00,Admin-Building,5.69,0.68,0.12,Mid,,
2024-01-17 23:00:00,Laboratory,4.64,0.56,0.12,Mid,,
2024-01-17 23:00:00,Operations-Center,6.93,0.83,0.12,Mid,,
2024-01-18 00:00:00,Main-Treatment-Plant,659.93,52.79,0.08,Off-Peak,330.0,0.5
2024-01-18 00:00:00,North-Pumping-Station,342.64,27.41,0.08,Off-Peak,411.2,1.2
2024-01-18 00:00:00,South-Pumping-Station,303.54,24.28,0.08,Off-Peak,364.2,1.2
2024-01-18 00:00:00,Desalination-Plant,603.92,48.31,0.08,Off-Peak,302.0,0.5
2024-01-18 00:00:00,Booster-Station-1,266.59,21.33,0.08,Off-Peak,319.9,1.2
2024-01-18 00:00:00,Booster-Station-2,275.8,22.06,0.08,Off-Peak,331.0,1.2
2024-01-18 00:00:00,Admin-Building,4.55,0.36,0.08,Off-Peak,,
2024-01-18 00:00:00,Laboratory,4.15,0.33,0.08,Off-Peak,,
2024-01-18 00:00:00,Operations-Center,5.42,0.43,0.08,Off-Peak,,
2024-01-18 01:00:00,Main-Treatment-Plant,672.9,53.83,0.08,Off-Peak,336.5,0.5
2024-01-18 01:00:00,North-Pumping-Station,315.3,25.22,0.08,Off-Peak,378.4,1.2
2024-01-18 01:00:00,South-Pumping-Station,264.68,21.17,0.08,Off-Peak,317.6,1.2
2024-01-18 01:00:00,Desalination-Plant,707.58,56.61,0.08,Off-Peak,353.8,0.5
2024-01-18 01:00:00,Booster-Station-1,260.55,20.84,0.08,Off-Peak,312.7,1.2
2024-01-18 01:00:00,Booster-Station-2,259.1,20.73,0.08,Off-Peak,310.9,1.2
2024-01-18 01:00:00,Admin-Building,4.15,0.33,0.08,Off-Peak,,
2024-01-18 01:00:00,Laboratory,4.36,0.35,0.08,Off-Peak,,
2024-01-18 01:00:00,Operations-Center,4.58,0.37,0.08,Off-Peak,,
2024-01-18 02:00:00,Main-Treatment-Plant,773.51,61.88,0.08,Off-Peak,386.8,0.5
2024-01-18 02:00:00,North-Pumping-Station,286.02,22.88,0.08,Off-Peak,343.2,1.2
2024-01-18 02:00:00,South-Pumping-Station,256.68,20.53,0.08,Off-Peak,308.0,1.2
2024-01-18 02:00:00,Desalination-Plant,711.01,56.88,0.08,Off-Peak,355.5,0.5
2024-01-18 02:00:00,Booster-Station-1,232.59,18.61,0.08,Off-Peak,279.1,1.2
2024-01-18 02:00:00,Booster-Station-2,233.09,18.65,0.08,Off-Peak,279.7,1.2
2024-01-18 02:00:00,Admin-Building,3.61,0.29,0.08,Off-Peak,,
2024-01-18 02:00:00,Laboratory,4.18,0.33,0.08,Off-Peak,,
2024-01-18 02:00:00,Operations-Center,4.58,0.37,0.08,Off-Peak,,
2024-01-18 03:00:00,Main-Treatment-Plant,765.88,61.27,0.08,Off-Peak,382.9,0.5
2024-01-18 03:00:00,North-Pumping-Station,367.37,29.39,0.08,Off-Peak,440.8,1.2
2024-01-18 03:00:00,South-Pumping-Station,236.21,18.9,0.08,Off-Peak,283.5,1.2
2024-01-18 03:00:00,Desalination-Plant,754.87,60.39,0.08,Off-Peak,377.4,0.5
2024-01-18 03:00:00,Booster-Station-1,227.92,18.23,0.08,Off-Peak,273.5,1.2
2024-01-18 03:00:00,Booster-Station-2,265.36,21.23,0.08,Off-Peak,318.4,1.2
2024-01-18 03:00:00,Admin-Building,3.55,0.28,0.08,Off-Peak,,
2024-01-18 03:00:00,Laboratory,5.02,0.4,0.08,Off-Peak,,
2024-01-18 03:00:00,Operations-Center,6.14,0.49,0.08,Off-Peak,,
2024-01-18 04:00:00,Main-Treatment-Plant,706.36,56.51,0.08,Off-Peak,353.2,0.5
2024-01-18 04:00:00,North-Pumping-Station,369.84,29.59,0.08,Off-Peak,443.8,1.2
2024-01-18 04:00:00,South-Pumping-Station,290.01,23.2,0.08,Off-Peak,348.0,1.2
2024-01-18 04:00:00,Desalination-Plant,794.42,63.55,0.08,Off-Peak,397.2,0.5
2024-01-18 04:00:00,Booster-Station-1,254.26,20.34,0.08,Off-Peak,305.1,1.2
2024-01-18 04:00:00,Booster-Station-2,254.21,20.34,0.08,Off-Peak,305.0,1.2
2024-01-18 04:00:00,Admin-Building,4.76,0.38,0.08,Off-Peak,,
2024-01-18 04:00:00,Laboratory,5.14,0.41,0.08,Off-Peak,,
2024-01-18 04:00:00,Operations-Center,4.01,0.32,0.08,Off-Peak,,
2024-01-18 05:00:00,Main-Treatment-Plant,705.72,56.46,0.08,Off-Peak,352.9,0.5
2024-01-18 05:00:00,North-Pumping-Station,339.23,27.14,0.08,Off-Peak,407.1,1.2
2024-01-18 05:00:00,South-Pumping-Station,270.64,21.65,0.08,Off-Peak,324.8,1.2
2024-01-18 05:00:00,Desalination-Plant,705.49,56.44,0.08,Off-Peak,352.7,0.5
2024-01-18 05:00:00,Booster-Station-1,282.11,22.57,0.08,Off-Peak,338.5,1.2
2024-01-18 05:00:00,Booster-Station-2,281.33,22.51,0.08,Off-Peak,337.6,1.2
2024-01-18 05:00:00,Admin-Building,4.22,0.34,0.08,Off-Peak,,
2024-01-18 05:00:00,Laboratory,4.26,0.34,0.08,Off-Peak,,
2024-01-18 05:00:00,Operations-Center,6.81,0.54,0.08,Off-Peak,,
2024-01-18 06:00:00,Main-Treatment-Plant,2127.52,255.3,0.12,Mid,1063.8,0.5
2024-01-18 06:00:00,North-Pumping-Station,856.58,102.79,0.12,Mid,1027.9,1.2
2024-01-18 06:00:00,South-Pumping-Station,666.17,79.94,0.12,Mid,799.4,1.2
2024-01-18 06:00:00,Desalination-Plant,1742.67,209.12,0.12,Mid,871.3,0.5
2024-01-18 06:00:00,Booster-Station-1,693.91,83.27,0.12,Mid,832.7,1.2
2024-01-18 06:00:00,Booster-Station-2,582.61,69.91,0.12,Mid,699.1,1.2
2024-01-18 06:00:00,Admin-Building,10.83,1.3,0.12,Mid,,
2024-01-18 06:00:00,Laboratory,7.1,0.85,0.12,Mid,,
2024-01-18 06:00:00,Operations-Center,6.12,0.73,0.12,Mid,,
2024-01-18 07:00:00,Main-Treatment-Plant,1519.17,182.3,0.12,Mid,759.6,0.5
2024-01-18 07:00:00,North-Pumping-Station,776.29,93.15,0.12,Mid,931.5,1.2
2024-01-18 07:00:00,South-Pumping-Station,770.96,92.52,0.12,Mid,925.2,1.2
2024-01-18 07:00:00,Desalination-Plant,1863.92,223.67,0.12,Mid,932.0,0.5
2024-01-18 07:00:00,Booster-Station-1,677.09,81.25,0.12,Mid,812.5,1.2
2024-01-18 07:00:00,Booster-Station-2,548.89,65.87,0.12,Mid,658.7,1.2
2024-01-18 07:00:00,Admin-Building,11.84,1.42,0.12,Mid,,
2024-01-18 07:00:00,Laboratory,11.71,1.41,0.12,Mid,,
2024-01-18 07:00:00,Operations-Center,11.48,1.38,0.12,Mid,,
2024-01-18 08:00:00,Main-Treatment-Plant,1833.5,220.02,0.12,Mid,916.7,0.5
2024-01-18 08:00:00,North-Pumping-Station,907.76,108.93,0.12,Mid,1089.3,1.2
2024-01-18 08:00:00,South-Pumping-Station,633.83,76.06,0.12,Mid,760.6,1.2
2024-01-18 08:00:00,Desalination-Plant,1788.61,214.63,0.12,Mid,894.3,0.5
2024-01-18 08:00:00,Booster-Station-1,638.23,76.59,0.12,Mid,765.9,1.2
2024-01-18 08:00:00,Booster-Station-2,560.81,67.3,0.12,Mid,673.0,1.2
2024-01-18 08:00:00,Admin-Building,130.51,15.66,0.12,Mid,,
2024-01-18 08:00:00,Laboratory,106.22,12.75,0.12,Mid,,
2024-01-18 08:00:00,Operations-Center,111.11,13.33,0.12,Mid,,
2024-01-18 09:00:00,Main-Treatment-Plant,1873.24,224.79,0.12,Mid,936.6,0.5
2024-01-18 09:00:00,North-Pumping-Station,896.49,107.58,0.12,Mid,1075.8,1.2
2024-01-18 09:00:00,South-Pumping-Station,734.01,88.08,0.12,Mid,880.8,1.2
2024-01-18 09:00:00,Desalination-Plant,1736.53,208.38,0.12,Mid,868.3,0.5
2024-01-18 09:00:00,Booster-Station-1,635.36,76.24,0.12,Mid,762.4,1.2
2024-01-18 09:00:00,Booster-Station-2,611.09,73.33,0.12,Mid,733.3,1.2
2024-01-18 09:00:00,Admin-Building,88.92,10.67,0.12,Mid,,
2024-01-18 09:00:00,Laboratory,73.87,8.86,0.12,Mid,,
2024-01-18 09:00:00,Operations-Center,100.16,12.02,0.12,Mid,,
2024-01-18 10:00:00,Main-Treatment-Plant,1088.59,130.63,0.12,Mid,544.3,0.5
2024-01-18 10:00:00,North-Pumping-Station,501.99,60.24,0.12,Mid,602.4,1.2
2024-01-18 10:00:00,South-Pumping-Station,487.66,58.52,0.12,Mid,585.2,1.2
2024-01-18 10:00:00,Desalination-Plant,1322.73,158.73,0.12,Mid,661.4,0.5
2024-01-18 10:00:00,Booster-Station-1,414.61,49.75,0.12,Mid,497.5,1.2
2024-01-18 10:00:00,Booster-Station-2,465.85,55.9,0.12,Mid,559.0,1.2
2024-01-18 10:00:00,Admin-Building,60.1,7.21,0.12,Mid,,
2024-01-18 10:00:00,Laboratory,75.11,9.01,0.12,Mid,,
2024-01-18 10:00:00,Operations-Center,100.09,12.01,0.12,Mid,,
2024-01-18 11:00:00,Main-Treatment-Plant,1229.92,147.59,0.12,Mid,615.0,0.5
