complaint_id,customer_id,complaint_date,complaint_type,priority,status,location,resolution_date,resolution_hours,customer_satisfied
COMP-01828,CUST-01026,2024-05-21 00:00:00,Other,Low,Closed,Station-02-Industrial,2024-05-30 10:51:19,226.9,Pending
COMP-01894,CUST-01469,2024-05-21 00:00:00,High-Bill,High,Closed,Station-06-Airport,2024-05-21 21:31:29,21.5,No
COMP-00771,CUST-03667,2024-05-22 00:00:00,Service-Interruption,Medium,Closed,Station-08-University,2024-05-25 18:16:19,90.3,Pending
COMP-01382,CUST-04191,2024-05-22 00:00:00,High-Bill,Medium,Closed,Station-10-Port,2024-05-26 06:49:27,102.8,Pending
COMP-01694,CUST-03088,2024-05-22 00:00:00,Connection-Request,Medium,Closed,Station-04-Residential-South,2024-05-26 10:26:13,106.4,No
COMP-01706,CUST-04292,2024-05-22 00:00:00,Meter-Issue,Low,Open,Station-05-Coastal,,,
COMP-00410,CUST-04118,2024-05-23 00:00:00,High-Bill,High,Closed,Zone-F-Industrial,2024-05-24 02:31:42,26.5,No
COMP-00597,CUST-03063,2024-05-23 00:00:00,Leak-Reported,Critical,Resolved,Zone-C-South,2024-05-23 01:00:14,1.0,Pending
COMP-00611,CUST-00649,2024-05-23 00:00:00,Customer-Service,High,In-Progress,Zone-F-Industrial,,,
COMP-00751,CUST-01416,2024-05-23 00:00:00,Service-Interruption,High,Closed,Station-10-Port,2024-05-23 10:04:40,10.1,Pending
COMP-01120,CUST-00402,2024-05-23 00:00:00,High-Bill,High,Closed,Station-11-Suburb-East,2024-05-24 10:22:59,34.4,Yes
COMP-01173,CUST-02930,2024-05-23 00:00:00,Service-Interruption,Critical,In-Progress,Station-01-Downtown,,,
COMP-00253,CUST-01679,2024-05-24 00:00:00,Leak-Reported,Medium,Open,Zone-C-South,,,
COMP-00655,CUST-04357,2024-05-24 00:00:00,High-Bill,High,Closed,Zone-G-Coastal,2024-05-25 01:11:04,25.2,No
COMP-01091,CUST-01999,2024-05-24 00:00:00,High-Bill,Low,Closed,Zone-F-Industrial,2024-05-29 06:47:50,126.8,Pending
COMP-01235,CUST-03065,2024-05-24 00:00:00,Low-Pressure,High,Resolved,Station-06-Airport,2024-05-24 14:08:52,14.1,Pending
COMP-01250,CUST-03898,2024-05-24 00:00:00,Billing-Error,Low,In-Progress,Zone-H-Hills,,,
COMP-01301,CUST-04042,2024-05-24 00:00:00,Low-Pressure,Medium,Closed,Station-09-Mall,2024-05-28 02:03:50,98.1,Pending
COMP-01398,CUST-03209,2024-05-24 00:00:00,High-Bill,Critical,Closed,Zone-B-North,2024-05-24 04:30:43,4.5,Pending
COMP-01942,CUST-03931,2024-05-24 00:00:00,Connection-Request,Low,Closed,Station-02-Industrial,2024-05-27 08:05:51,80.1,Pending
COMP-00421,CUST-04820,2024-05-25 00:00:00,Low-Pressure,Medium,Closed,Station-02-Industrial,2024-05-27 02:19:45,50.3,Yes
COMP-00969,CUST-01227,2024-05-25 00:00:00,Service-Interruption,Medium,Closed,Station-09-Mall,2024-05-29 09:02:01,105.0,Pending
COMP-01073,CUST-04922,2024-05-25 00:00:00,Billing-Error,High,Resolved,Station-05-Coastal,2024-05-25 09:48:44,9.8,Pending
COMP-01278,CUST-04018,2024-05-25 00:00:00,Leak-Reported,High,Open,Zone-A-Downtown,,,
COMP-01908,CUST-00946,2024-05-25 00:00:00,Service-Interruption,High,Closed,Station-12-Suburb-West,2024-05-26 19:27:17,43.5,Yes
COMP-00385,CUST-01595,2024-05-26 00:00:00,High-Bill,Medium,Closed,Station-04-Residential-South,2024-05-30 17:04:19,113.1,No
COMP-00625,CUST-00845,2024-05-26 00:00:00,Water-Quality,Medium,Closed,Station-12-Suburb-West,2024-05-29 09:47:11,81.8,No
COMP-00630,CUST-00820,2024-05-26 00:00:00,Leak-Reported,Medium,In-Progress,Zone-H-Hills,,,
COMP-00926,CUST-01926,2024-05-26 00:00:00,High-Bill,High,Resolved,Station-12-Suburb-West,2024-05-27 06:04:37,30.1,Yes
COMP-00936,CUST-03068,2024-05-26 00:00:00,Leak-Reported,Medium,Closed,Station-05-Coastal,2024-05-27 15:31:16,39.5,No
COMP-01090,CUST-01392,2024-05-26 00:00:00,Low-Pressure,Medium,Closed,Station-12-Suburb-West,2024-05-29 12:36:29,84.6,Yes
COMP-01154,CUST-01510,2024-05-26 00:00:00,Leak-Reported,High,Resolved,Zone-G-Coastal,2024-05-27 22:59:12,47.0,Pending
COMP-01240,CUST-01012,2024-05-26 00:00:00,Billing-Error,Medium,Closed,Station-03-Residential-North,2024-05-29 00:10:27,72.2,No
COMP-01295,CUST-03404,2024-05-26 00:00:00,High-Bill,Medium,Closed,Zone-F-Industrial,2024-05-30 02:34:51,98.6,No
COMP-01324,CUST-03094,2024-05-26 00:00:00,Leak-Reported,Critical,Resolved,Station-03-Residential-North,2024-05-26 09:09:37,9.2,Yes
COMP-01483,CUST-01665,2024-05-26 00:00:00,Low-Pressure,Medium,Closed,Zone-H-Hills,2024-05-29 04:08:49,76.1,Pending
COMP-01607,CUST-02181,2024-05-26 00:00:00,Water-Quality,High,Closed,Station-02-Industrial,2024-05-27 08:38:46,32.6,Pending
COMP-01751,CUST-03237,2024-05-26 00:00:00,Service-Interruption,High,Closed,Zone-C-South,2024-05-27 06:09:35,30.2,Yes
COMP-00556,CUST-02129,2024-05-27 00:00:00,Meter-Issue,High,Closed,Zone-C-South,2024-05-27 10:25:48,10.4,Pending
COMP-00621,CUST-02873,2024-05-27 00:00:00,Low-Pressure,Medium,Open,Station-06-Airport,,,
COMP-00894,CUST-04961,2024-05-27 00:00:00,Low-Pressure,High,Closed,Zone-C-South,2024-05-27 04:27:47,4.5,No
COMP-01124,CUST-00860,2024-05-27 00:00:00,High-Bill,Medium,In-Progress,Zone-C-South,,,
COMP-01165,CUST-00772,2024-05-27 00:00:00,High-Bill,Critical,In-Progress,Station-03-Residential-North,,,
COMP-01346,CUST-02224,2024-05-27 00:00:00,Connection-Request,Medium,Closed,Station-11-Suburb-East,2024-05-28 20:29:35,44.5,Pending
COMP-01973,CUST-04639,2024-05-27 00:00:00,Billing-Error,Medium,Closed,Zone-B-North,2024-05-31 12:34:32,108.6,No
COMP-00141,CUST-04349,2024-05-28 00:00:00,Meter-Issue,Low,Resolved,Station-10-Port,2024-05-31 09:53:18,81.9,Pending
COMP-01001,CUST-01284,2024-05-28 00:00:00,Service-Interruption,High,Closed,Zone-A-Downtown,2024-05-28 21:51:28,21.9,Yes
COMP-01179,CUST-04962,2024-05-28 00:00:00,Meter-Issue,Medium,Closed,Zone-E-West,2024-06-01 17:36:07,113.6,Pending
COMP-01233,CUST-04405,2024-05-28 00:00:00,Billing-Error,Medium,Closed,Station-02-Industrial,2024-05-29 16:11:07,40.2,Pending
COMP-01747,CUST-03809,2024-05-28 00:00:00,High-Bill,Critical,Closed,Station-01-Downtown,2024-05-28 02:30:48,2.5,Pending
COMP-01837,CUST-03223,2024-05-28 00:00:00,High-Bill,Medium,Resolved,Station-04-Residential-South,2024-05-29 11:42:55,35.7,Pending
COMP-01906,CUST-03743,2024-05-28 00:00:00,Water-Quality,High,Closed,Zone-B-North,2024-05-28 23:37:15,23.6,Pending
COMP-01992,CUST-04271,2024-05-28 00:00:00,Meter-Issue,Low,Closed,Station-08-University,2024-06-04 21:47:31,189.8,Pending
COMP-00287,CUST-00549,2024-05-29 00:00:00,Billing-Error,Low,Closed,Station-10-Port,2024-05-31 23:07:05,71.1,Yes
COMP-00527,CUST-03449,2024-05-29 00:00:00,Billing-Error,Low,Closed,Station-03-Residential-North,2024-06-02 05:15:38,101.3,Yes
COMP-00828,CUST-00739,2024-05-29 00:00:00,Meter-Issue,High,Closed,Zone-H-Hills,2024-05-29 14:27:56,14.5,No
COMP-01071,CUST-03118,2024-05-29 00:00:00,Water-Quality,High,Resolved,Station-08-University,2024-05-29 22:23:00,22.4,Pending
COMP-01105,CUST-03518,2024-05-29 00:00:00,Leak-Reported,Critical,Closed,Zone-G-Coastal,2024-05-29 06:28:35,6.5,Pending
COMP-01186,CUST-03352,2024-05-29 00:00:00,Water-Quality,Medium,Closed,Station-02-Industrial,2024-06-02 11:19:14,107.3,Yes
COMP-01905,CUST-04148,2024-05-29 00:00:00,High-Bill,Medium,Closed,Station-05-Coastal,2024-06-02 18:23:07,114.4,Yes
COMP-01952,CUST-01314,2024-05-29 00:00:00,High-Bill,High,Closed,Zone-G-Coastal,2024-05-30 00:09:39,24.2,Pending
COMP-00346,CUST-03951,2024-05-30 00:00:00,Billing-Error,High,Closed,Zone-B-North,2024-05-31 00:51:27,24.9,Yes
COMP-00472,CUST-02700,2024-05-30 00:00:00,Customer-Service,Medium,Resolved,Zone-A-Downtown,2024-05-31 10:09:59,34.2,No
COMP-00946,CUST-04635,2024-05-30 00:00:00,High-Bill,Critical,Closed,Station-07-Hospital,2024-05-30 03:56:57,3.9,Pending
COMP-00956,CUST-04558,2024-05-30 00:00:00,Low-Pressure,High,Closed,Zone-B-North,2024-05-31 15:44:48,39.7,Yes
COMP-01099,CUST-02664,2024-05-30 00:00:00,Low-Pressure,Medium,Closed,Station-06-Airport,2024-06-03 10:22:37,106.4,Pending
COMP-01357,CUST-04695,2024-05-30 00:00:00,Service-Interruption,Critical,Closed,Station-12-Suburb-West,2024-05-30 03:20:30,3.3,No
COMP-01410,CUST-03871,2024-05-30 00:00:00,Billing-Error,Low,In-Progress,Zone-E-West,,,
COMP-00154,CUST-00530,2024-05-31 00:00:00,Billing-Error,High,Closed,Station-02-Industrial,2024-06-01 11:51:25,35.9,Pending
COMP-00284,CUST-04190,2024-05-31 00:00:00,High-Bill,Low,Closed,Station-01-Downtown,2024-06-08 03:03:26,195.1,Yes
COMP-00327,CUST-04391,2024-05-31 00:00:00,Low-Pressure,Medium,Closed,Zone-F-Industrial,2024-06-03 21:28:37,93.5,No
COMP-00582,CUST-03593,2024-05-31 00:00:00,Connection-Request,Low,Closed,Station-08-University,2024-06-04 07:55:22,103.9,Pending
COMP-00690,CUST-00711,2024-05-31 00:00:00,Low-Pressure,High,Resolved,Zone-H-Hills,2024-06-01 04:10:53,28.2,No
COMP-00764,CUST-03784,2024-05-31 00:00:00,Service-Interruption,Medium,Closed,Station-01-Downtown,2024-06-01 21:11:46,45.2,No
COMP-00802,CUST-01337,2024-05-31 00:00:00,Water-Quality,Critical,Closed,Station-04-Residential-South,2024-05-31 11:50:35,11.8,No
COMP-00879,CUST-00909,2024-05-31 00:00:00,Service-Interruption,High,Closed,Station-05-Coastal,2024-06-01 14:07:34,38.1,No
COMP-00986,CUST-00529,2024-05-31 00:00:00,Water-Quality,High,Closed,Station-04-Residential-South,2024-06-01 20:09:47,44.2,No
COMP-01136,CUST-03070,2024-05-31 00:00:00,Other,Critical,Closed,Station-05-Coastal,2024-05-31 01:17:54,1.3,Yes
COMP-00699,CUST-00052,2024-06-01 00:00:00,High-Bill,High,Closed,Station-02-Industrial,2024-06-01 09:10:38,9.2,Yes
COMP-00923,CUST-01886,2024-06-01 00:00:00,Connection-Request,Low,Closed,Zone-E-West,2024-06-09 07:22:36,199.4,Yes
COMP-00928,CUST-03056,2024-06-01 00:00:00,Low-Pressure,Medium,Closed,Zone-B-North,2024-06-04 00:29:06,72.5,No
COMP-01214,CUST-02937,2024-06-01 00:00:00,Low-Pressure,Medium,Closed,Station-12-Suburb-West,2024-06-03 05:09:31,53.2,Pending
COMP-01273,CUST-00560,2024-06-01 00:00:00,Other,High,Closed,Station-10-Port,2024-06-02 09:44:09,33.7,Pending
COMP-01825,CUST-00023,2024-06-01 00:00:00,High-Bill,Critical,In-Progress,Station-03-Residential-North,,,
COMP-00081,CUST-00625,2024-06-02 00:00:00,Service-Interruption,High,Closed,Station-11-Suburb-East,2024-06-03 10:08:32,34.1,Yes
COMP-00244,CUST-03581,2024-06-02 00:00:00,High-Bill,High,Closed,Station-09-Mall,2024-06-03 11:57:22,36.0,Pending
COMP-00302,CUST-03610,2024-06-02 00:00:00,Water-Quality,Critical,Closed,Station-04-Residential-South,2024-06-02 06:11:05,6.2,No
COMP-00544,CUST-04860,2024-06-02 00:00:00,Other,High,Resolved,Station-11-Suburb-East,2024-06-03 20:48:53,44.8,No
COMP-00648,CUST-03718,2024-06-02 00:00:00,High-Bill,Medium,Closed,Station-07-Hospital,2024-06-05 11:41:45,83.7,No
COMP-00650,CUST-03766,2024-06-02 00:00:00,Low-Pressure,High,Closed,Zone-H-Hills,2024-06-02 18:04:15,18.1,Yes
COMP-00748,CUST-02666,2024-06-02 00:00:00,Billing-Error,Low,Closed,Station-05-Coastal,2024-06-10 21:17:34,213.3,Pending
COMP-00857,CUST-04059,2024-06-02 00:00:00,Water-Quality,Medium,Closed,Station-12-Suburb-West,2024-06-03 10:57:10,35.0,Yes
COMP-00865,CUST-02114,2024-06-02 00:00:00,Connection-Request,Medium,Closed,Zone-G-Coastal,2024-06-03 07:25:16,31.4,Pending
COMP-01002,CUST-04639,2024-06-02 00:00:00,High-Bill,Medium,Closed,Station-08-University,2024-06-05 19:10:44,91.2,Yes
COMP-01190,CUST-01915,2024-06-02 00:00:00,Low-Pressure,Critical,Resolved,Zone-H-Hills,2024-06-02 09:49:19,9.8,Pending
COMP-01216,CUST-03988,2024-06-02 00:00:00,Leak-Reported,High,Closed,Station-07-Hospital,2024-06-02 17:35:00,17.6,No
COMP-01680,CUST-02559,2024-06-02 00:00:00,Water-Quality,Low,Closed,Station-06-Airport,2024-06-06 22:53:17,118.9,Yes
COMP-00449,CUST-00963,2024-06-03 00:00:00,High-Bill,Critical,Resolved,Station-03-Residential-North,2024-06-03 06:54:56,6.9,No
COMP-00493,CUST-04946,2024-06-03 00:00:00,Service-Interruption,Medium,Closed,Station-11-Suburb-East,2024-06-04 07:13:52,31.2,Pending
COMP-00514,CUST-04313,2024-06-03 00:00:00,Connection-Request,Medium,Closed,Station-02-Industrial,2024-06-04 06:53:03,30.9,Pending
COMP-00581,CUST-02062,2024-06-03 00:00:00,Customer-Service,Low,Closed,Station-12-Suburb-West,2024-06-09 18:07:40,162.1,Pending
COMP-01394,CUST-01623,2024-06-03 00:00:00,High-Bill,High,Closed,Zone-A-Downtown,2024-06-03 11:24:24,11.4,Yes
COMP-01574,CUST-03879,2024-06-03 00:00:00,Leak-Reported,High,Closed,Station-08-University,2024-06-03 19:31:15,19.5,No
COMP-01578,CUST-04388,2024-06-03 00:00:00,Service-Interruption,Medium,Resolved,Zone-G-Coastal,2024-06-07 01:14:52,97.2,Pending
COMP-01643,CUST-02193,2024-06-03 00:00:00,Connection-Request,Low,Closed,Station-01-Downtown,2024-06-05 22:59:16,71.0,Pending
COMP-00134,CUST-02312,2024-06-04 00:00:00,Customer-Service,Medium,Closed,Station-02-Industrial,2024-06-06 16:28:04,64.5,No
COMP-00440,CUST-04420,2024-06-04 00:00:00,High-Bill,Critical,Closed,Station-04-Residential-South,2024-06-04 01:46:30,1.8,No
COMP-00831,CUST-04269,2024-06-04 00:00:00,Service-Interruption,Medium,Closed,Zone-F-Industrial,2024-06-06 21:03:32,69.1,Pending
COMP-01397,CUST-01772,2024-06-04 00:00:00,Leak-Reported,Medium,Closed,Zone-E-West,2024-06-07 07:11:31,79.2,No
COMP-01541,CUST-03405,2024-06-04 00:00:00,Meter-Issue,Medium,Closed,Station-01-Downtown,2024-06-07 06:54:40,78.9,Pending
COMP-01568,CUST-04468,2024-06-04 00:00:00,Connection-Request,Medium,Closed,Station-02-Industrial,2024-06-08 08:48:49,104.8,Pending
COMP-01603,CUST-02080,2024-06-04 00:00:00,Leak-Reported,Critical,In-Progress,Station-07-Hospital,,,
COMP-00192,CUST-01661,2024-06-05 00:00:00,Service-Interruption,Critical,Closed,Station-11-Suburb-East,2024-06-05 01:39:21,1.7,Pending
COMP-00904,CUST-03822,2024-06-05 00:00:00,Service-Interruption,High,Closed,Zone-F-Industrial,2024-06-06 19:21:53,43.4,Pending
COMP-01645,CUST-00538,2024-06-05 00:00:00,Billing-Error,High,Closed,Station-04-Residential-South,2024-06-05 12:09:45,12.2,Yes
COMP-01168,CUST-03484,2024-06-06 00:00:00,High-Bill,High,Closed,Zone-A-Downtown,2024-06-06 07:55:42,7.9,No
COMP-01367,CUST-03791,2024-06-06 00:00:00,Low-Pressure,Medium,In-Progress,Zone-H-Hills,,,
COMP-01386,CUST-00319,2024-06-06 00:00:00,High-Bill,High,Closed,Station-04-Residential-South,2024-06-06 18:06:15,18.1,Pending
COMP-01600,CUST-04871,2024-06-06 00:00:00,Leak-Reported,Medium,Resolved,Zone-A-Downtown,2024-06-07 13:12:54,37.2,No
COMP-01768,CUST-02378,2024-06-06 00:00:00,Water-Quality,High,Closed,Station-07-Hospital,2024-06-07 18:01:04,42.0,Yes
COMP-01957,CUST-00558,2024-06-06 00:00:00,Connection-Request,Low,Closed,Station-12-Suburb-West,2024-06-15 14:40:22,230.7,No
COMP-00116,CUST-01058,2024-06-07 00:00:00,Service-Interruption,Critical,Closed,Zone-E-West,2024-06-07 01:01:14,1.0,Pending
COMP-00331,CUST-02791,2024-06-07 00:00:00,Low-Pressure,Medium,Closed,Zone-G-Coastal,2024-06-11 13:08:11,109.1,Yes
COMP-00541,CUST-01590,2024-06-07 00:00:00,Billing-Error,High,Closed,Station-05-Coastal,2024-06-08 04:51:28,28.9,Pending
COMP-00599,CUST-02067,2024-06-07 00:00:00,Connection-Request,Low,In-Progress,Station-07-Hospital,,,
COMP-00670,CUST-01773,2024-06-07 00:00:00,Meter-Issue,Low,Closed,Zone-B-North,2024-06-15 02:10:57,194.2,No
COMP-00708,CUST-04657,2024-06-07 00:00:00,Low-Pressure,High,Closed,Zone-H-Hills,2024-06-07 19:04:09,19.1,Yes
COMP-00761,CUST-02749,2024-06-07 00:00:00,Customer-Service,Low,Closed,Station-07-Hospital,2024-06-16 07:18:28,223.3,Yes
COMP-01402,CUST-03805,2024-06-07 00:00:00,Leak-Reported,High,In-Progress,Station-08-University,,,
COMP-01588,CUST-01721,2024-06-07 00:00:00,Water-Quality,High,Closed,Station-02-Industrial,2024-06-08 22:23:07,46.4,Pending
COMP-00037,CUST-02092,2024-06-08 00:00:00,Low-Pressure,Critical,Closed,Zone-H-Hills,2024-06-08 07:33:21,7.6,Pending
COMP-00499,CUST-04112,2024-06-08 00:00:00,Connection-Request,Medium,Closed,Station-10-Port,2024-06-12 19:31:55,115.5,No
COMP-00766,CUST-03323,2024-06-08 00:00:00,High-Bill,High,Closed,Zone-G-Coastal,2024-06-09 15:15:27,39.3,Yes
COMP-01009,CUST-04716,2024-06-08 00:00:00,High-Bill,Low,Open,Station-07-Hospital,,,
COMP-01363,CUST-02155,2024-06-08 00:00:00,Leak-Reported,Medium,Closed,Zone-E-West,2024-06-09 17:51:25,41.9,No
COMP-01557,CUST-01498,2024-06-08 00:00:00,Billing-Error,High,Resolved,Station-03-Residential-North,2024-06-09 15:39:08,39.7,Yes
COMP-01788,CUST-04703,2024-06-08 00:00:00,Customer-Service,High,Closed,Station-11-Suburb-East,2024-06-09 00:00:56,24.0,Pending
COMP-00001,CUST-02857,2024-06-09 00:00:00,High-Bill,High,Resolved,Station-04-Residential-South,2024-06-09 09:45:58,9.8,Yes
COMP-00970,CUST-02576,2024-06-09 00:00:00,Meter-Issue,Low,Closed,Zone-E-West,2024-06-13 11:43:27,107.7,Pending
COMP-01284,CUST-01035,2024-06-09 00:00:00,Meter-Issue,Low,Closed,Station-11-Suburb-East,2024-06-16 00:22:19,168.4,Yes
COMP-01377,CUST-02970,2024-06-09 00:00:00,Leak-Reported,Critical,In-Progress,Station-06-Airport,,,
COMP-01546,CUST-03785,2024-06-09 00:00:00,Connection-Request,Low,Closed,Zone-H-Hills,2024-06-18 01:19:46,217.3,Pending
COMP-01664,CUST-00425,2024-06-09 00:00:00,High-Bill,Medium,Resolved,Station-09-Mall,2024-06-10 06:57:25,31.0,No
COMP-01671,CUST-00589,2024-06-09 00:00:00,Service-Interruption,High,Closed,Station-12-Suburb-West,2024-06-09 12:55:39,12.9,Yes
COMP-01713,CUST-00191,2024-06-09 00:00:00,Low-Pressure,Low,Closed,Zone-C-South,2024-06-11 07:05:47,55.1,Pending
COMP-01750,CUST-02934,2024-06-09 00:00:00,High-Bill,Low,Closed,Zone-D-East,2024-06-15 10:48:22,154.8,Yes
COMP-00004,CUST-04362,2024-06-10 00:00:00,Connection-Request,Low,Closed,Station-11-Suburb-East,2024-06-19 01:37:01,217.6,Yes
COMP-00072,CUST-03000,2024-06-10 00:00:00,Connection-Request,Low,Closed,Station-07-Hospital,2024-06-15 04:37:31,124.6,Yes
COMP-00078,CUST-02028,2024-06-10 00:00:00,Connection-Request,Low,Closed,Zone-D-East,2024-06-16 06:50:42,150.8,Pending
COMP-00285,CUST-03821,2024-06-10 00:00:00,High-Bill,High,Closed,Station-09-Mall,2024-06-10 09:07:15,9.1,No
COMP-00496,CUST-00693,2024-06-10 00:00:00,High-Bill,High,Closed,Station-10-Port,2024-06-11 11:58:40,36.0,Yes
COMP-00564,CUST-03217,2024-06-10 00:00:00,High-Bill,Medium,Closed,Station-06-Airport,2024-06-13 17:11:13,89.2,Pending
COMP-00660,CUST-03912,2024-06-10 00:00:00,Service-Interruption,High,Closed,Station-06-Airport,2024-06-10 04:27:48,4.5,No
COMP-00900,CUST-04120,2024-06-10 00:00:00,Connection-Request,High,Closed,Zone-B-North,2024-06-11 06:22:46,30.4,No
COMP-00962,CUST-00829,2024-06-10 00:00:00,Low-Pressure,High,Closed,Zone-H-Hills,2024-06-11 21:01:11,45.0,Pending
COMP-01033,CUST-03502,2024-06-10 00:00:00,Water-Quality,High,Closed,Station-06-Airport,2024-06-11 07:57:40,32.0,No
COMP-01106,CUST-02817,2024-06-10 00:00:00,High-Bill,Medium,Closed,Zone-A-Downtown,2024-06-14 00:02:07,96.0,Yes
COMP-01210,CUST-00562,2024-06-10 00:00:00,Water-Quality,Critical,Closed,Station-04-Residential-South,2024-06-10 08:15:54,8.3,Pending
COMP-01313,CUST-03485,2024-06-10 00:00:00,Low-Pressure,High,Closed,Station-12-Suburb-West,2024-06-10 07:42:40,7.7,Pending
COMP-01660,CUST-00141,2024-06-10 00:00:00,Customer-Service,Low,Closed,Station-02-Industrial,2024-06-13 22:35:12,94.6,No
COMP-01777,CUST-03549,2024-06-10 00:00:00,Other,High,Closed,Station-09-Mall,2024-06-11 04:19:03,28.3,Pending
COMP-01824,CUST-04350,2024-06-10 00:00:00,Low-Pressure,Medium,Closed,Station-09-Mall,2024-06-11 19:27:33,43.5,No
COMP-01928,CUST-01630,2024-06-10 00:00:00,High-Bill,Medium,Closed,Station-02-Industrial,2024-06-11 08:44:22,32.7,Yes
COMP-01976,CUST-04671,2024-06-10 00:00:00,High-Bill,Medium,Closed,Station-10-Port,2024-06-13 10:07:04,82.1,Pending
COMP-00400,CUST-03022,2024-06-11 00:00:00,Leak-Reported,Medium,Closed,Station-04-Residential-South,2024-06-13 19:55:43,67.9,No
COMP-00803,CUST-02339,2024-06-11 00:00:00,Billing-Error,High,Closed,Station-03-Residential-North,2024-06-12 09:48:17,33.8,No
COMP-00806,CUST-04495,2024-06-11 00:00:00,Water-Quality,Critical,Resolved,Station-08-University,2024-06-11 09:12:05,9.2,No
COMP-00859,CUST-03043,2024-06-11 00:00:00,Service-Interruption,Critical,Closed,Zone-A-Downtown,2024-06-11 01:11:42,1.2,Yes
COMP-00908,CUST-04585,2024-06-11 00:00:00,High-Bill,High,Closed,Zone-D-East,2024-06-11 10:51:04,10.9,Pending
COMP-00930,CUST-04052,2024-06-11 00:00:00,Water-Quality,High,Closed,Zone-A-Downtown,2024-06-12 05:23:13,29.4,Yes
COMP-01146,CUST-04111,2024-06-11 00:00:00,Leak-Reported,Medium,Resolved,Zone-H-Hills,2024-06-12 00:35:20,24.6,Yes
COMP-01308,CUST-02083,2024-06-11 00:00:00,High-Bill,Medium,Closed,Station-11-Suburb-East,2024-06-12 19:39:43,43.7,Pending
COMP-01669,CUST-02258,2024-06-11 00:00:00,Billing-Error,Low,Resolved,Zone-D-East,2024-06-20 09:57:56,226.0,Yes
COMP-01758,CUST-02869,2024-06-11 00:00:00,Billing-Error,High,Resolved,Station-06-Airport,2024-06-12 13:58:40,38.0,Yes
COMP-01925,CUST-01319,2024-06-11 00:00:00,Service-Interruption,High,Closed,Zone-C-South,2024-06-11 17:06:07,17.1,Yes
COMP-00048,CUST-04011,2024-06-12 00:00:00,High-Bill,Critical,Closed,Station-04-Residential-South,2024-06-12 11:05:58,11.1,Yes
COMP-00127,CUST-02793,2024-06-12 00:00:00,Customer-Service,Critical,Closed,Station-04-Residential-South,2024-06-12 04:05:52,4.1,Pending
COMP-00453,CUST-00410,2024-06-12 00:00:00,Service-Interruption,High,Resolved,Station-07-Hospital,2024-06-13 06:30:46,30.5,No
COMP-00876,CUST-00313,2024-06-12 00:00:00,High-Bill,Critical,Resolved,Zone-H-Hills,2024-06-12 11:47:24,11.8,Yes
COMP-00951,CUST-02335,2024-06-12 00:00:00,Billing-Error,Low,Resolved,Zone-G-Coastal,2024-06-14 18:19:35,66.3,No
COMP-01072,CUST-04148,2024-06-12 00:00:00,Customer-Service,Medium,Closed,Station-04-Residential-South,2024-06-15 23:03:32,95.1,Yes
COMP-01390,CUST-03788,2024-06-12 00:00:00,Billing-Error,Medium,Closed,Station-12-Suburb-West,2024-06-16 18:39:42,114.7,No
COMP-01488,CUST-03485,2024-06-12 00:00:00,High-Bill,High,Closed,Station-07-Hospital,2024-06-13 20:49:34,44.8,Yes
COMP-01591,CUST-04106,2024-06-12 00:00:00,Leak-Reported,High,Closed,Zone-H-Hills,2024-06-12 18:13:24,18.2,No
COMP-01847,CUST-03806,2024-06-12 00:00:00,High-Bill,High,Closed,Zone-A-Downtown,2024-06-12 11:53:47,11.9,Pending
COMP-00019,CUST-02089,2024-06-13 00:00:00,Low-Pressure,High,Resolved,Zone-H-Hills,2024-06-14 03:30:58,27.5,Pending
COMP-00321,CUST-01078,2024-06-13 00:00:00,High-Bill,High,Resolved,Zone-B-North,2024-06-14 18:55:54,42.9,Yes
