⚠️ File truncated for preview (showing first 0.5MB of 0.8MB)
────────────────────────────────────────────────────────────

asset_id,asset_type,install_date,age_years,maintenance_date,maintenance_type,failure_mode,downtime_hours,cost_usd,parts_replaced,priority,completed
Valve-0192,Valve,2014-07-23,3.9,2018-06-11,Corrective,Mechanical-Break,5.7,3478.66,Yes,High,Yes
Valve-0217,Valve,2017-08-17,0.8,2018-06-11,Preventive,,1.8,664.29,No,Normal,Yes
Pipe-Section-0373,Pipe-Section,2014-11-06,3.6,2018-06-11,Corrective,Corrosion,1.9,2074.2,No,High,Yes
Pipe-Section-0382,Pipe-Section,2016-08-02,1.9,2018-06-12,Preventive,,1.7,1119.72,No,Normal,Yes
Filter-0667,Filter,2015-09-01,2.8,2018-06-12,Corrective,Software-Error,7.1,4776.43,Yes,High,Yes
Sensor-0749,Sensor,2017-10-19,0.6,2018-06-12,Preventive,,3.7,1466.76,No,Normal,Yes
Meter-0912,Meter,2015-11-25,2.5,2018-06-12,Preventive,,2.1,308.95,No,Normal,Yes
Valve-0162,Valve,2014-10-17,3.7,2018-06-14,Preventive,,1.1,534.41,No,Normal,Yes
Motor-0248,Motor,2017-10-07,0.7,2018-06-14,Preventive,,1.5,757.65,No,Normal,Yes
Motor-0307,Motor,2017-04-01,1.2,2018-06-15,Corrective,Bearing-Failure,9.7,1339.47,No,High,Yes
Chlorinator-0497,Chlorinator,2014-08-14,3.8,2018-06-16,Preventive,,3.4,456.97,No,Normal,Yes
Pipe-Section-0479,Pipe-Section,2014-10-09,3.7,2018-06-17,Corrective,Blockage,3.7,7058.35,No,High,Yes
Sensor-0831,Sensor,2015-07-05,3.0,2018-06-17,Emergency,Software-Error,19.8,23775.4,No,Critical,Yes
Sensor-0736,Sensor,2015-01-12,3.4,2018-06-19,Preventive,,2.4,959.28,No,Normal,Yes
Pipe-Section-0483,Pipe-Section,2016-06-10,2.0,2018-06-21,Preventive,,1.1,701.66,No,Normal,Yes
Sensor-0726,Sensor,2017-05-25,1.1,2018-06-21,Corrective,Blockage,6.7,2513.52,No,High,Yes
Meter-0906,Meter,2016-04-08,2.2,2018-06-21,Corrective,Electrical-Fault,6.2,4615.16,Yes,High,Yes
Pump-0012,Pump,2017-11-11,0.6,2018-06-22,Preventive,,2.0,326.8,No,Normal,Yes
Motor-0342,Motor,2017-01-14,1.4,2018-06-22,Emergency,Mechanical-Break,35.1,18163.47,No,Critical,Yes
Chlorinator-0598,Chlorinator,2017-01-22,1.4,2018-06-22,Preventive,,1.3,723.78,No,Normal,Yes
Filter-0611,Filter,2016-07-19,1.9,2018-06-22,Corrective,Calibration-Drift,3.5,1175.42,Yes,High,Yes
Pump-0036,Pump,2014-03-23,4.3,2018-06-23,Corrective,Blockage,11.2,6278.11,Yes,High,Yes
Motor-0241,Motor,2017-02-19,1.3,2018-06-23,Corrective,Blockage,11.3,3179.99,No,High,Yes
Motor-0270,Motor,2017-09-22,0.8,2018-06-23,Preventive,,2.9,722.89,No,Normal,Yes
Motor-0271,Motor,2014-10-25,3.7,2018-06-23,Emergency,Corrosion,15.3,9639.78,Yes,Critical,Yes
Pump-0123,Pump,2017-12-01,0.6,2018-06-24,Preventive,,2.2,763.77,No,Normal,Yes
Filter-0682,Filter,2017-08-21,0.8,2018-06-24,Emergency,Mechanical-Break,18.8,22772.05,Yes,Critical,Yes
Filter-0685,Filter,2014-11-07,3.6,2018-06-24,Preventive,,1.6,1130.17,No,Normal,Yes
Pump-0078,Pump,2018-01-04,0.5,2018-06-25,Corrective,Wear,8.2,2583.33,Yes,High,Yes
Pump-0106,Pump,2017-09-25,0.7,2018-06-25,Preventive,,1.7,260.54,No,Normal,Yes
Pipe-Section-0361,Pipe-Section,2015-05-05,3.1,2018-06-25,Calibration,,0.9,349.76,No,Normal,Yes
Pump-0122,Pump,2014-11-25,3.6,2018-06-26,Inspection,,0.9,166.2,No,Normal,Yes
Pipe-Section-0471,Pipe-Section,2017-09-22,0.8,2018-06-26,Corrective,Seal-Leak,1.8,3124.77,Yes,High,Yes
Sensor-0698,Sensor,2016-05-05,2.1,2018-06-26,Preventive,,0.8,1275.81,No,Normal,Yes
Sensor-0731,Sensor,2015-02-23,3.3,2018-06-26,Preventive,,2.6,362.58,No,Normal,Yes
Sensor-0739,Sensor,2015-01-28,3.4,2018-06-26,Corrective,Corrosion,9.0,2412.96,Yes,High,Yes
Pump-0058,Pump,2015-08-24,2.8,2018-06-27,Preventive,,2.0,729.85,No,Normal,Yes
Sensor-0746,Sensor,2016-06-17,2.0,2018-06-27,Preventive,,4.0,1006.15,No,Normal,Yes
Pipe-Section-0378,Pipe-Section,2015-07-03,3.0,2018-06-28,Calibration,,1.1,402.77,No,Normal,Yes
Sensor-0687,Sensor,2015-05-19,3.1,2018-06-28,Emergency,Mechanical-Break,20.4,24344.89,No,Critical,Yes
Pump-0084,Pump,2015-12-18,2.5,2018-06-29,Preventive,,0.9,1464.09,No,Normal,Yes
Meter-0897,Meter,2017-01-26,1.4,2018-06-29,Corrective,Bearing-Failure,3.3,1337.67,No,High,Yes
Filter-0624,Filter,2016-05-28,2.1,2018-06-30,Preventive,,3.8,823.79,No,Normal,Yes
Pump-0098,Pump,2016-01-18,2.5,2018-07-01,Preventive,,1.6,773.96,No,Normal,Yes
Pipe-Section-0480,Pipe-Section,2016-11-11,1.6,2018-07-01,Emergency,Wear,28.3,15881.45,Yes,Critical,Yes
Chlorinator-0508,Chlorinator,2015-07-29,2.9,2018-07-01,Corrective,Software-Error,8.2,4111.49,Yes,High,Yes
Valve-0146,Valve,2015-08-19,2.9,2018-07-02,Preventive,,0.8,290.96,No,Normal,Yes
Motor-0332,Motor,2016-11-08,1.6,2018-07-02,Corrective,Seal-Leak,11.3,6056.58,No,High,Yes
Chlorinator-0526,Chlorinator,2016-05-25,2.1,2018-07-02,Calibration,,0.3,306.84,No,Normal,Yes
Meter-0854,Meter,2015-10-11,2.7,2018-07-02,Preventive,,3.1,986.36,No,Normal,Yes
Pump-0034,Pump,2018-01-29,0.4,2018-07-03,Corrective,Calibration-Drift,1.2,7209.31,No,High,Yes
Motor-0302,Motor,2017-06-11,1.1,2018-07-03,Emergency,Corrosion,30.7,5959.39,Yes,Critical,Yes
Filter-0671,Filter,2017-10-30,0.7,2018-07-03,Preventive,,2.3,1474.56,No,Normal,Yes
Meter-0917,Meter,2015-12-24,2.5,2018-07-03,Preventive,,2.7,308.02,No,Normal,Yes
Chlorinator-0555,Chlorinator,2014-07-10,4.0,2018-07-04,Preventive,,2.7,462.28,No,Normal,Yes
Pump-0026,Pump,2014-08-15,3.9,2018-07-05,Corrective,Wear,6.1,2891.28,Yes,High,Yes
Pump-0103,Pump,2018-01-09,0.5,2018-07-06,Emergency,Blockage,41.3,13984.07,Yes,Critical,Yes
Motor-0247,Motor,2014-03-01,4.4,2018-07-06,Preventive,,1.6,1163.56,No,Normal,Yes
Chlorinator-0489,Chlorinator,2017-11-12,0.6,2018-07-06,Preventive,,1.0,1378.75,No,Normal,Yes
Sensor-0690,Sensor,2015-04-16,3.2,2018-07-06,Preventive,,0.6,1101.34,No,Normal,Yes
Valve-0212,Valve,2017-12-26,0.5,2018-07-07,Preventive,,2.6,1197.86,No,Normal,Yes
Pipe-Section-0356,Pipe-Section,2016-02-10,2.4,2018-07-07,Emergency,Corrosion,22.8,8212.69,No,Critical,Yes
Chlorinator-0599,Chlorinator,2015-12-16,2.6,2018-07-07,Preventive,,3.5,896.2,No,Normal,Yes
Sensor-0835,Sensor,2017-11-26,0.6,2018-07-08,Preventive,,2.3,1434.9,No,Normal,Yes
Pipe-Section-0418,Pipe-Section,2015-04-27,3.2,2018-07-09,Corrective,Electrical-Fault,3.0,3094.01,Yes,High,Yes
Sensor-0706,Sensor,2015-08-13,2.9,2018-07-09,Corrective,Corrosion,8.3,4562.44,Yes,High,Yes
Meter-0873,Meter,2015-05-14,3.2,2018-07-09,Preventive,,3.6,1190.3,No,Normal,Yes
Chlorinator-0546,Chlorinator,2015-07-05,3.0,2018-07-10,Corrective,Wear,5.5,5587.4,No,High,Yes
Chlorinator-0586,Chlorinator,2016-10-01,1.8,2018-07-10,Corrective,Software-Error,6.1,2485.33,Yes,High,Yes
Sensor-0720,Sensor,2014-11-21,3.6,2018-07-10,Preventive,,1.7,1163.18,No,Normal,Yes
Meter-0893,Meter,2018-05-27,0.1,2018-07-10,Emergency,Mechanical-Break,43.7,7647.48,No,Critical,Yes
Pipe-Section-0408,Pipe-Section,2016-01-21,2.5,2018-07-11,Preventive,,2.3,1040.45,No,Normal,Yes
Pipe-Section-0423,Pipe-Section,2015-02-04,3.4,2018-07-12,Preventive,,2.8,645.92,No,Normal,Yes
Sensor-0817,Sensor,2016-10-22,1.7,2018-07-12,Corrective,Mechanical-Break,2.3,2492.17,No,High,Yes
Meter-0914,Meter,2017-05-11,1.2,2018-07-12,Inspection,,1.1,186.96,No,Normal,Yes
Pump-0091,Pump,2015-12-07,2.6,2018-07-13,Corrective,Blockage,10.4,4001.4,No,High,Yes
Pump-0127,Pump,2017-11-17,0.7,2018-07-13,Corrective,Bearing-Failure,11.3,5591.09,Yes,High,Yes
Meter-0850,Meter,2016-09-11,1.8,2018-07-13,Corrective,Corrosion,6.6,6165.98,No,High,Yes
Pump-0011,Pump,2015-05-20,3.2,2018-07-14,Preventive,,1.6,230.62,No,Normal,Yes
Pump-0071,Pump,2014-12-13,3.6,2018-07-14,Corrective,Blockage,3.6,3768.58,Yes,High,Yes
Motor-0329,Motor,2017-10-11,0.8,2018-07-14,Preventive,,0.8,756.63,No,Normal,Yes
Chlorinator-0487,Chlorinator,2015-12-21,2.6,2018-07-14,Preventive,,3.7,780.75,No,Normal,Yes
Chlorinator-0582,Chlorinator,2015-08-07,2.9,2018-07-14,Corrective,Wear,4.0,7521.41,Yes,High,Yes
Filter-0654,Filter,2018-06-14,0.1,2018-07-14,Emergency,Mechanical-Break,12.2,11974.04,No,Critical,Yes
Meter-0888,Meter,2015-05-28,3.1,2018-07-14,Preventive,,3.3,1272.26,No,Normal,Yes
Pump-0117,Pump,2018-04-22,0.2,2018-07-15,Inspection,,1.1,273.28,No,Normal,Yes
Chlorinator-0486,Chlorinator,2017-07-15,1.0,2018-07-15,Corrective,Corrosion,1.1,6810.74,Yes,High,Yes
Chlorinator-0572,Chlorinator,2014-08-01,4.0,2018-07-15,Preventive,,0.9,423.43,No,Normal,Yes
Pump-0089,Pump,2016-05-10,2.2,2018-07-16,Corrective,Software-Error,11.2,2364.25,No,High,Yes
Valve-0190,Valve,2014-04-28,4.2,2018-07-16,Corrective,Calibration-Drift,11.9,4135.08,Yes,High,Yes
Chlorinator-0502,Chlorinator,2017-05-30,1.1,2018-07-16,Preventive,,0.5,615.46,No,Normal,Yes
Chlorinator-0561,Chlorinator,2016-08-13,1.9,2018-07-16,Preventive,,1.3,789.66,No,Normal,Yes
Pipe-Section-0387,Pipe-Section,2015-11-27,2.6,2018-07-18,Preventive,,2.2,1211.14,No,Normal,Yes
Chlorinator-0591,Chlorinator,2015-02-13,3.4,2018-07-18,Preventive,,1.7,683.41,No,Normal,Yes
Meter-0839,Meter,2014-07-13,4.0,2018-07-18,Preventive,,1.3,1206.19,No,Normal,Yes
Pump-0029,Pump,2017-09-11,0.9,2018-07-19,Corrective,Electrical-Fault,5.5,4947.5,Yes,High,Yes
Valve-0176,Valve,2016-07-11,2.0,2018-07-19,Corrective,Software-Error,8.5,7702.7,No,High,Yes
Sensor-0825,Sensor,2017-01-11,1.5,2018-07-19,Preventive,,1.8,1406.81,No,Normal,Yes
Pump-0097,Pump,2017-12-08,0.6,2018-07-20,Preventive,,2.0,652.65,No,Normal,Yes
Valve-0141,Valve,2016-11-19,1.7,2018-07-20,Corrective,Mechanical-Break,10.5,7228.58,No,High,Yes
Pump-0051,Pump,2015-01-08,3.5,2018-07-21,Emergency,Corrosion,27.8,17050.52,No,Critical,Yes
Motor-0246,Motor,2017-05-15,1.2,2018-07-22,Preventive,,3.7,870.04,No,Normal,Yes
Pipe-Section-0405,Pipe-Section,2016-09-13,1.9,2018-07-22,Preventive,,3.3,1461.78,No,Normal,Yes
Chlorinator-0580,Chlorinator,2016-04-29,2.2,2018-07-22,Preventive,,0.9,844.63,No,Normal,Yes
Valve-0173,Valve,2018-04-10,0.3,2018-07-23,Corrective,Calibration-Drift,11.6,6412.95,No,High,Yes
Sensor-0762,Sensor,2014-05-21,4.2,2018-07-23,Preventive,,1.4,783.49,No,Normal,Yes
Meter-0906,Meter,2016-04-08,2.3,2018-07-23,Calibration,,0.6,103.49,No,Normal,Yes
Pump-0036,Pump,2014-03-23,4.3,2018-07-24,Preventive,,3.4,303.2,No,Normal,Yes
Pipe-Section-0362,Pipe-Section,2017-08-25,0.9,2018-07-24,Inspection,,1.3,378.87,No,Normal,Yes
Filter-0623,Filter,2014-11-05,3.7,2018-07-24,Preventive,,4.0,1373.79,No,Normal,Yes
Sensor-0759,Sensor,2016-05-07,2.2,2018-07-24,Preventive,,1.1,860.78,No,Normal,Yes
Valve-0211,Valve,2016-08-03,2.0,2018-07-25,Corrective,Software-Error,4.8,7213.81,No,High,Yes
Valve-0219,Valve,2014-03-31,4.3,2018-07-25,Preventive,,1.3,315.02,No,Normal,Yes
Chlorinator-0583,Chlorinator,2015-08-21,2.9,2018-07-25,Preventive,,3.7,1012.55,No,Normal,Yes
Filter-0610,Filter,2016-08-25,1.9,2018-07-26,Corrective,Seal-Leak,6.7,3943.37,No,High,Yes
Sensor-0705,Sensor,2017-09-12,0.9,2018-07-27,Preventive,,0.5,269.82,No,Normal,Yes
Filter-0669,Filter,2016-05-06,2.2,2018-07-28,Corrective,Calibration-Drift,8.8,4873.5,Yes,High,Yes
Pump-0043,Pump,2015-04-03,3.3,2018-07-29,Preventive,,3.4,539.89,No,Normal,Yes
Pump-0075,Pump,2016-02-11,2.5,2018-07-29,Calibration,,1.5,231.84,No,Normal,Yes
Pipe-Section-0465,Pipe-Section,2016-04-09,2.3,2018-07-29,Corrective,Blockage,8.5,3968.4,Yes,High,Yes
Filter-0609,Filter,2017-10-19,0.8,2018-07-29,Preventive,,2.4,1427.59,No,Normal,Yes
Meter-0910,Meter,2018-05-07,0.2,2018-07-29,Preventive,,1.0,469.59,No,Normal,Yes
Chlorinator-0532,Chlorinator,2015-01-12,3.5,2018-07-30,Corrective,Electrical-Fault,8.6,2245.1,No,High,Yes
Filter-0650,Filter,2014-07-27,4.0,2018-07-30,Preventive,,1.1,575.03,No,Normal,Yes
Meter-0892,Meter,2016-10-16,1.8,2018-07-30,Preventive,,1.7,778.44,No,Normal,Yes
Pipe-Section-0403,Pipe-Section,2015-07-28,3.0,2018-07-31,Preventive,,3.9,1361.04,No,Normal,Yes
Filter-0646,Filter,2017-04-15,1.3,2018-07-31,Corrective,Wear,9.1,1930.65,No,High,Yes
Sensor-0772,Sensor,2017-04-05,1.3,2018-07-31,Preventive,,1.5,573.89,No,Normal,Yes
Pipe-Section-0391,Pipe-Section,2017-06-14,1.1,2018-08-01,Inspection,,0.7,338.65,No,Normal,Yes
Motor-0280,Motor,2018-01-23,0.5,2018-08-02,Preventive,,2.5,822.69,No,Normal,Yes
Filter-0647,Filter,2018-03-10,0.4,2018-08-02,Preventive,,0.6,370.43,No,Normal,Yes
Meter-0848,Meter,2016-04-25,2.3,2018-08-02,Preventive,,3.2,352.09,No,Normal,Yes
Meter-0902,Meter,2018-04-15,0.3,2018-08-02,Preventive,,0.7,1463.33,No,Normal,Yes
Valve-0196,Valve,2018-05-22,0.2,2018-08-03,Corrective,Seal-Leak,9.0,7205.67,No,High,Yes
Motor-0283,Motor,2014-01-15,4.6,2018-08-03,Preventive,,2.4,220.55,No,Normal,Yes
Pipe-Section-0432,Pipe-Section,2017-09-11,0.9,2018-08-03,Emergency,Bearing-Failure,30.7,15619.79,No,Critical,Yes
Pump-0122,Pump,2014-11-25,3.7,2018-08-04,Emergency,Corrosion,31.8,23928.03,Yes,Critical,Yes
Valve-0164,Valve,2015-12-10,2.7,2018-08-04,Preventive,,3.2,1179.09,No,Normal,Yes
Pipe-Section-0382,Pipe-Section,2016-08-02,2.0,2018-08-04,Emergency,Electrical-Fault,42.0,20518.16,No,Critical,Yes
Pump-0063,Pump,2017-03-30,1.4,2018-08-05,Preventive,,0.9,1491.08,No,Normal,Yes
Pump-0104,Pump,2018-04-16,0.3,2018-08-05,Preventive,,2.4,1287.47,No,Normal,Yes
Motor-0257,Motor,2017-11-22,0.7,2018-08-05,Corrective,Blockage,9.9,5844.21,No,High,Yes
Pipe-Section-0378,Pipe-Section,2015-07-03,3.1,2018-08-06,Emergency,Corrosion,28.8,17248.4,Yes,Critical,Yes
Chlorinator-0571,Chlorinator,2017-05-09,1.2,2018-08-06,Inspection,,0.9,289.34,No,Normal,Yes
Sensor-0699,Sensor,2016-04-17,2.3,2018-08-06,Preventive,,3.3,529.95,No,Normal,Yes
Pump-0049,Pump,2016-04-02,2.3,2018-08-07,Corrective,Wear,9.6,6392.88,No,High,Yes
Motor-0334,Motor,2017-09-26,0.9,2018-08-07,Emergency,Mechanical-Break,28.4,22332.16,No,Critical,Yes
Chlorinator-0564,Chlorinator,2017-03-07,1.4,2018-08-07,Preventive,,3.6,749.96,No,Normal,Yes
Valve-0150,Valve,2016-10-05,1.8,2018-08-08,Preventive,,3.2,613.73,No,Normal,Yes
Pipe-Section-0456,Pipe-Section,2018-01-10,0.6,2018-08-08,Corrective,Corrosion,3.4,6447.77,No,High,Yes
Filter-0634,Filter,2016-10-06,1.8,2018-08-08,Preventive,,0.7,864.93,No,Normal,Yes
Pipe-Section-0459,Pipe-Section,2015-07-01,3.1,2018-08-09,Preventive,,2.8,930.22,No,Normal,Yes
Chlorinator-0542,Chlorinator,2017-03-31,1.4,2018-08-09,Preventive,,3.6,469.01,No,Normal,Yes
Valve-0194,Valve,2018-05-19,0.2,2018-08-10,Preventive,,1.7,758.87,No,Normal,Yes
Motor-0322,Motor,2017-04-29,1.3,2018-08-10,Emergency,Electrical-Fault,44.5,15721.59,No,Critical,Yes
Pipe-Section-0385,Pipe-Section,2016-07-06,2.1,2018-08-10,Corrective,Wear,5.3,4960.86,No,High,Yes
Sensor-0776,Sensor,2016-04-02,2.4,2018-08-10,Corrective,Calibration-Drift,2.9,3307.31,No,High,Yes
Sensor-0698,Sensor,2016-05-05,2.3,2018-08-11,Emergency,Mechanical-Break,28.4,10472.22,No,Critical,Yes
Sensor-0753,Sensor,2015-05-19,3.2,2018-08-11,Preventive,,2.0,529.93,No,Normal,Yes
Motor-0320,Motor,2018-05-15,0.2,2018-08-12,Preventive,,3.7,1348.21,No,Normal,Yes
Pump-0126,Pump,2018-07-05,0.1,2018-08-13,Emergency,Seal-Leak,23.3,15285.8,Yes,Critical,Yes
Valve-0236,Valve,2014-05-14,4.3,2018-08-13,Preventive,,2.5,291.62,No,Normal,Yes
Motor-0241,Motor,2017-02-19,1.5,2018-08-13,Emergency,Seal-Leak,27.7,23739.53,No,Critical,Yes
Chlorinator-0534,Chlorinator,2017-11-26,0.7,2018-08-13,Calibration,,1.0,358.56,No,Normal,Yes
Sensor-0780,Sensor,2016-11-06,1.8,2018-08-13,Preventive,,1.4,503.4,No,Normal,Yes
Pump-0108,Pump,2015-04-24,3.3,2018-08-14,Preventive,,2.4,225.86,No,Normal,Yes
Pipe-Section-0480,Pipe-Section,2016-11-11,1.8,2018-08-14,Emergency,Electrical-Fault,11.6,21448.44,No,Critical,Yes
Filter-0611,Filter,2016-07-19,2.1,2018-08-14,Corrective,Seal-Leak,4.5,4269.7,Yes,High,Yes
Pipe-Section-0420,Pipe-Section,2017-12-21,0.6,2018-08-15,Preventive,,3.0,1157.75,No,Normal,Yes
Sensor-0761,Sensor,2016-03-22,2.4,2018-08-15,Preventive,,1.0,650.96,No,Normal,Yes
Sensor-0812,Sensor,2016-05-18,2.2,2018-08-15,Preventive,,1.3,1229.49,No,Normal,Yes
Meter-0842,Meter,2017-03-12,1.4,2018-08-15,Emergency,Mechanical-Break,39.1,21441.92,Yes,Critical,Yes
Pump-0038,Pump,2014-02-28,4.5,2018-08-16,Corrective,Corrosion,10.5,6942.01,Yes,High,Yes
Meter-0919,Meter,2016-09-03,2.0,2018-08-16,Corrective,Wear,4.9,7866.08,Yes,High,Yes
Sensor-0808,Sensor,2015-05-08,3.3,2018-08-17,Preventive,,2.4,1466.45,No,Normal,Yes
Pump-0011,Pump,2015-05-20,3.2,2018-08-18,Inspection,,1.1,390.08,No,Normal,Yes
Pump-0019,Pump,2016-03-04,2.5,2018-08-18,Preventive,,3.3,715.35,No,Normal,Yes
Valve-0206,Valve,2016-10-06,1.9,2018-08-18,Corrective,Wear,9.8,4750.45,Yes,High,Yes
Motor-0260,Motor,2017-12-12,0.7,2018-08-18,Preventive,,1.6,1217.69,No,Normal,Yes
Pipe-Section-0417,Pipe-Section,2016-06-01,2.2,2018-08-18,Preventive,,2.0,508.41,No,Normal,Yes
Chlorinator-0572,Chlorinator,2014-08-01,4.0,2018-08-18,Emergency,Bearing-Failure,17.5,22643.59,Yes,Critical,Yes
Sensor-0719,Sensor,2017-10-02,0.9,2018-08-18,Preventive,,3.4,434.16,No,Normal,Yes
Sensor-0814,Sensor,2016-07-10,2.1,2018-08-18,Preventive,,1.4,593.58,No,Normal,Yes
Valve-0226,Valve,2018-03-30,0.4,2018-08-19,Preventive,,3.2,752.36,No,Normal,Yes
Pipe-Section-0381,Pipe-Section,2018-05-15,0.3,2018-08-19,Preventive,,2.2,915.82,No,Normal,Yes
Pipe-Section-0396,Pipe-Section,2017-05-08,1.3,2018-08-19,Corrective,Mechanical-Break,10.3,4937.33,No,High,Yes
Pipe-Section-0445,Pipe-Section,2017-02-09,1.5,2018-08-19,Emergency,Electrical-Fault,7.1,19242.09,No,Critical,Yes
Chlorinator-0528,Chlorinator,2014-05-21,4.2,2018-08-19,Preventive,,3.4,921.23,No,Normal,Yes
Sensor-0737,Sensor,2018-06-21,0.2,2018-08-19,Emergency,Corrosion,5.6,14064.47,No,Critical,Yes
Pump-0071,Pump,2014-12-13,3.7,2018-08-20,Emergency,Electrical-Fault,16.7,5718.81,Yes,Critical,Yes
Pump-0091,Pump,2015-12-07,2.7,2018-08-20,Corrective,Calibration-Drift,1.2,3716.96,Yes,High,Yes
Pump-0087,Pump,2017-09-18,0.9,2018-08-21,Inspection,,0.8,491.38,No,Normal,Yes
Filter-0603,Filter,2016-08-24,2.0,2018-08-21,Inspection,,0.5,474.74,No,Normal,Yes
Pipe-Section-0384,Pipe-Section,2016-03-03,2.5,2018-08-22,Preventive,,2.2,324.45,No,Normal,Yes
Motor-0285,Motor,2018-06-25,0.2,2018-08-23,Emergency,Software-Error,42.8,6454.37,No,Critical,Yes
Pipe-Section-0482,Pipe-Section,2015-11-11,2.8,2018-08-23,Corrective,Calibration-Drift,3.2,7701.54,Yes,High,Yes
Motor-0261,Motor,2018-07-22,0.1,2018-08-24,Emergency,Electrical-Fault,37.4,18530.71,No,Critical,Yes
Sensor-0746,Sensor,2016-06-17,2.2,2018-08-24,Emergency,Electrical-Fault,33.5,7339.21,Yes,Critical,Yes
Valve-0180,Valve,2018-06-26,0.2,2018-08-26,Corrective,Software-Error,11.0,3898.47,Yes,High,Yes
Pipe-Section-0474,Pipe-Section,2015-10-14,2.9,2018-08-26,Emergency,Mechanical-Break,24.1,18407.44,No,Critical,Yes
Filter-0626,Filter,2014-07-17,4.1,2018-08-26,Corrective,Mechanical-Break,7.8,6745.26,No,High,Yes
Sensor-0700,Sensor,2018-03-13,0.5,2018-08-26,Corrective,Corrosion,3.3,2505.76,No,High,Yes
Motor-0303,Motor,2016-05-27,2.3,2018-08-27,Corrective,Software-Error,6.6,7378.48,Yes,High,Yes
Pipe-Section-0478,Pipe-Section,2015-10-05,2.9,2018-08-27,Preventive,,1.4,420.96,No,Normal,Yes
Valve-0229,Valve,2015-02-13,3.5,2018-08-28,Corrective,Seal-Leak,6.4,6583.01,Yes,High,Yes
Pipe-Section-0387,Pipe-Section,2015-11-27,2.8,2018-08-28,Corrective,Bearing-Failure,7.9,4472.69,No,High,Yes
Chlorinator-0486,Chlorinator,2017-07-15,1.1,2018-08-28,Corrective,Bearing-Failure,10.4,2952.5,No,High,Yes
Motor-0248,Motor,2017-10-07,0.9,2018-08-29,Preventive,,3.5,957.66,No,Normal,Yes
Filter-0628,Filter,2016-05-04,2.3,2018-08-29,Preventive,,1.8,1000.86,No,Normal,Yes
Pump-0121,Pump,2015-06-13,3.2,2018-08-30,Preventive,,3.4,920.6,No,Normal,Yes
Motor-0305,Motor,2015-07-25,3.1,2018-08-30,Preventive,,1.1,328.54,No,Normal,Yes
Valve-0217,Valve,2017-08-17,1.0,2018-08-31,Preventive,,0.9,910.27,No,Normal,Yes
Meter-0892,Meter,2016-10-16,1.9,2018-08-31,Preventive,,3.9,1259.96,No,Normal,Yes
Pump-0098,Pump,2016-01-18,2.6,2018-09-01,Preventive,,2.6,1218.58,No,Normal,Yes
Valve-0237,Valve,2017-04-24,1.4,2018-09-01,Preventive,,0.7,433.38,No,Normal,Yes
Chlorinator-0505,Chlorinator,2014-02-19,4.5,2018-09-01,Preventive,,1.3,642.05,No,Normal,Yes
Filter-0683,Filter,2017-01-20,1.6,2018-09-01,Preventive,,1.3,521.62,No,Normal,Yes
Sensor-0760,Sensor,2017-09-11,1.0,2018-09-01,Corrective,Software-Error,8.3,7933.12,No,High,Yes
Pump-0006,Pump,2015-05-22,3.3,2018-09-02,Preventive,,1.9,1237.16,No,Normal,Yes
Valve-0175,Valve,2015-04-13,3.4,2018-09-02,Corrective,Electrical-Fault,6.8,7571.81,No,High,Yes
Motor-0342,Motor,2017-01-14,1.6,2018-09-02,Emergency,Software-Error,16.5,23914.23,Yes,Critical,Yes
Sensor-0774,Sensor,2017-09-19,1.0,2018-09-02,Corrective,Corrosion,11.8,7385.2,No,High,Yes
Motor-0245,Motor,2018-03-09,0.5,2018-09-03,Preventive,,2.4,971.03,No,Normal,Yes
Pipe-Section-0356,Pipe-Section,2016-02-10,2.6,2018-09-03,Emergency,Mechanical-Break,32.8,12128.35,Yes,Critical,Yes
Filter-0669,Filter,2016-05-06,2.3,2018-09-03,Emergency,Software-Error,5.0,19414.27,Yes,Critical,Yes
Chlorinator-0537,Chlorinator,2014-03-31,4.4,2018-09-04,Corrective,Corrosion,7.3,5086.41,No,High,Yes
Pump-0110,Pump,2017-08-25,1.0,2018-09-05,Preventive,,1.1,1318.87,No,Normal,Yes
Pipe-Section-0448,Pipe-Section,2018-03-30,0.4,2018-09-05,Preventive,,3.8,1460.26,No,Normal,Yes
Pipe-Section-0467,Pipe-Section,2018-02-06,0.6,2018-09-05,Corrective,Seal-Leak,3.2,6643.48,Yes,High,Yes
Filter-0657,Filter,2018-05-23,0.3,2018-09-06,Preventive,,2.2,288.39,No,Normal,Yes
Sensor-0805,Sensor,2015-02-20,3.5,2018-09-06,Preventive,,2.6,1408.61,No,Normal,Yes
Motor-0292,Motor,2017-02-18,1.6,2018-09-07,Preventive,,3.0,288.04,No,Normal,Yes
Pipe-Section-0465,Pipe-Section,2016-04-09,2.4,2018-09-07,Emergency,Electrical-Fault,45.9,5248.75,No,Critical,Yes
Chlorinator-0598,Chlorinator,2017-01-22,1.6,2018-09-07,Emergency,Mechanical-Break,26.5,21590.1,No,Critical,Yes
Sensor-0702,Sensor,2017-09-18,1.0,2018-09-07,Preventive,,1.0,695.59,No,Normal,Yes
Sensor-0813,Sensor,2016-08-25,2.0,2018-09-07,Preventive,,1.4,1117.33,No,Normal,Yes
Valve-0138,Valve,2016-11-30,1.8,2018-09-08,Corrective,Wear,11.4,6267.69,No,High,Yes
